Winter Garden Fl	1.3756213849238377
Kissimee	1.125547839381655
columbus	1.117151429730427
Newton MA	1.1082153261671859
Auatin	1.032539135734568
Historical Park	1.0217890610982123
Mabelton	1.0114662456583532
Provincetown	0.9491235192503222
Columbus	0.9053676180441714
Watertowm	0.8581332446613673
burnaby	0.8515416593849376
Fraser Heights	0.8183792900518342
Vancovuer	0.805199885958381
Southwest Tampa	0.7928575644921265
Altamonte Sprin	0.7925294465425214
Milwaulkie	0.7902703943264211
Grove city	0.7856064086901111
Dale	0.7819421041843766
Harbor Islands	0.7365776251735636
Port coquitlam	0.7357595287238223
Beuna Vista	0.7282525966040768
Milwuakie	0.7169041049529887
Kelowna	0.7145962533752122
GRANDVIEW	0.713303545479807
TIgard	0.7071067811865476
Prontland	0.7071067811865476
Kings County	0.7071067811865476
Silverton	0.7071067811865475
acworth	0.69848141737412
North Portland	0.693573542736793
MILWAUKIE	0.668452397251188
West Point Grey	0.6648000665965412
Jeffries Point	0.6527912098338668
Boston-Winthrop	0.6509995141707257
Lousiville	0.649119892868804
Druid Hills	0.6375183874256186
Hays	0.6374635960270372
College Park Ga	0.63516371874114
Beaverton (Portland)	0.6327317539843148
North Vancouver District	0.6316105368167997
watertown	0.6291528696058958
MIlton	0.6233323647150977
Dr. Phillips	0.6229849725877361
Chestnut Hills	0.6221116465421291
Wekiva Springs	0.6099327265378738
Newburyport	0.6082984654548043
Lilburn	0.6026752285299544
Lago Vista	0.5929466040230318
Alton	0.5873412768356714
Greater Boston	0.5847195301857187
Orlando, Florida	0.5773502691896255
LAKE CITY	0.5773502691896253
Worcester	0.5766011650003973
Tillamoo	0.5748839100307157
Northwest Clackamas	0.5736763476802333
oviedo	0.572463296648925
Babson Park	0.5648448402716495
Deland	0.5634810023225738
Orlando Florida	0.5620678291140084
Austin.	0.557508156661977
LONGWOOD	0.5567183110154719
EAST  Boston	0.5507322723339466
norwood	0.5400617248673217
Commercial Point	0.538759040423903
austin	0.5367178488021277
Hiliard	0.5310894469360479
Historic Milwaukie	0.5302417144298929
Brighton Newton	0.5275540593545908
Sandy springs	0.5195461610879378
Greater Boston Area	0.5119968642169554
Lithopolis	0.49943773076453374
Dripping Springs.	0.4961004472296413
Maynard	0.4952873543020851
Decatur, GA	0.48790483507700333
Columbus - Lewis Center	0.4704743166746766
St Johns	0.46452750531627574
South Waltham	0.46407060657541677
Sellwood	0.4631708060706695
Austin, TX	0.44758306534354697
Winter Spring	0.44721359549995765
Thoroughbred Estates	0.44379306809369995
Ashland	0.4427346421887141
Hunters Creek	0.44266176903883425
EVERETT	0.44204010873809163
Fairburn	0.44046954936232285
Altamonte Springs, Florida	0.43367608959755827
Haines City	0.43016194317320877
Nashua	0.42812332123974883
DRIFTWOOD	0.42491892917567375
Austin - Westlake Hills	0.42127651204000827
Austin Tx	0.42059985888296025
San dy	0.41163087237223944
Austin SW	0.3994253812818581
Atlanta	0.3979626787882107
NORTH VANCOUVER	0.39706861109413316
Oak Bluffs	0.3959227309553237
wakefield	0.3940112230239758
AUBURNDALE	0.39394722618143696
Boston College	0.3846865838020946
Christmas	0.3795938743220592
Kenansville	0.3788305329065064
Metro Atlanta	0.37828131294737116
Gunbarrel	0.3730216055313379
Sandy Spring	0.36748208469590005
Columbus - Hilliard	0.36016059443878673
Marylhurst	0.35971525148207495
Orlando Fl	0.3580978401891176
Upper Arlignton	0.357572219493297
Midway	0.3562342317157015
Pilot Knob Acres	0.35450813052230734
Orange	0.3538545862099547
Southeast Austin	0.3536679494226216
reading	0.35355339059327373
Winterpark	0.35297971642595954
Winter park	0.34869905284782804
portland	0.3473355675624139
BEAVERTON	0.347033392474955
Brookwood	0.34573779686863354
Westford	0.3453342682038136
S Boston	0.34522242815869647
E. Boston	0.3405326572452358
Newton Upper Fall	0.3386913366492323
West Roxury	0.3368368991765624
Decatur	0.33333333333333354
Toronto	0.33202613875521797
Clintonville	0.3294088438365399
DUNWOODY	0.3245923822351332
Amlin	0.3215044911159078
Kingston	0.31918858996977173
Jamestown	0.3181862275215381
Urbancrest	0.31550231376774945
N. Billerica	0.3148960275123246
Loughman	0.3128412847783134
Lake Travis	0.31190134085044063
Norht Vancouver	0.3065621023482971
Washington County	0.30595050807992463
atlanta	0.29892452622338106
Hutto	0.2984116099956906
Galloway	0.2942996332613341
Central	0.2934156793644005
Hampton	0.29129027236270444
Sharon	0.2899726886192211
Waban	0.2891390953739045
Bastrop	0.2886751345948118
Northeast Orlando	0.28836797830212757
Nahant	0.2876422501124321
Brice	0.2867435408596032
Belcarra	0.2850197429553867
Wellesley,	0.2831138830084191
Durham	0.27993769298966026
Charleston	0.2793529985142368
Hapevile	0.27297465812757504
Eldorado Springs	0.2710659111958122
Lake Grove	0.26871296409935524
Westlake Hills	0.2656552769378261
Garfield	0.26506919335130014
Galena	0.25688613165934704
North Shore	0.25181257119195133
Anmore	0.25160606565550425
ChampionsGate	0.24922095092729368
Geneva	0.24850944616010037
Beacon Hill	0.24492796937981404
Franklin Park	0.23931626215106286
Greater Austin	0.23719451762287963
Orlando	0.2368744186601556
Lake Buena	0.23372472180137532
Berkshire Township	0.22827019760529302
Avondale Estates	0.22408845830589616
Ocoee Fl	0.2234958887064216
Championsgate	0.22345446119114853
Lake Oswego, OR	0.2229159259557857
Ridgefield	0.22154235612630738
Aloma	0.22105050465624243
Port St. John	0.21885350900227105
Dallas	0.21644722376775125
milwaukie	0.21611755475423727
Wilsonville	0.21546414406578793
Porltand	0.21468726447805891
Bowen Island	0.21322615866839295
boston	0.21283181571114423
Mission Hill	0.21234473282405805
Bayamon	0.21187045540590788
Osteen	0.21090239127031876
Lincoln	0.21045533866767688
CONLEY	0.20189641607650222
Altamonte Springs Orlando	0.19977042793642494
orlando	0.19526727862040066
Driftwood, TX	0.1924500897298753
Jackson	0.19062135695742458
WALTHAM	0.18544564541218508
Montverde	0.18463042638507582
HILLSBORO	0.18428827158061756
Gillem Enclave	0.18358102188633874
Carlisle	0.18091373169379094
Ashville	0.17947350091778033
Downtown Austin	0.1788203361799098
Brevard County	0.17831675921686646
norwell	0.17689516643083253
OR	0.1752738436025451
Coumbus	0.17356415573566356
longwood	0.1728943681390895
east boston	0.17139183602079003
San Jose	0.1707624729963889
East Arlington	0.17064113894341795
Walnut Gardens  Boulder	0.16960453481939075
Altamonte	0.16822168465509438
Manchaca	0.16519773897162676
Portland Oregon	0.15886090437968017
Oakland	0.15673094640718468
Lee Vista	0.15459119582076672
Zellwood	0.15072162992246171
Gold Hill	0.1502272802859963
So. Weymouth	0.15019243694520418
Marble Cliff	0.14841802133800822
Spicewood	0.145516068443469
Springfield	0.14433756729740646
Harmony	0.14011549395487918
Belle Isle	0.13869699222123968
Hillsbor	0.13745781932618006
Dripping springs	0.13718052526902008
stoneham	0.13422154514030035
Medfield	0.1292433746183703
Bay Lake	0.1290970054469517
South Weymouth	0.12884213115918516
North Delta	0.12737531853986522
Buena Vista	0.12694382013552957
Niwot	0.12657617573672802
LakeWay	0.11990095446626711
HIngham	0.1179306041388903
Damascus	0.11710556120808485
Dover	0.11697181049256858
Orlando-Kissimmee	0.11561861301525023
Bend	0.11547005383792505
Downtown Vancouver	0.11537461316683269
BRA	0.11402397898842513
Andover	0.11319986909690403
Winthrop	0.1102717195852021
Norfolk	0.10970336528201798
Portland, OR	0.10910894511799618
Atalanta	0.1088360414535326
Scottdale	0.1088262366830714
Alpharetta	0.10870403983621595
Columbus - Clintonville	0.10789614408877099
Bexley	0.10512037129393813
Denver	0.10385650968526693
Creedmoor	0.10274676123655088
Mid-Cambridge	0.10160833675921371
West linn	0.10101525445522107
Pine Castle	0.10045168865102704
Milwauke	0.09919892851779784
Newton Upper Falls	0.09895350499393606
Glendale	0.09825353149381826
Braintee	0.0906204750662555
Grandview Heights	0.09030357184439049
Morgan Hill	0.09002869867837074
Miami	0.08134518347820836
Sorrento	0.07828545759188052
Newton Centre	0.07807039490953742
Orland	0.07776892726536784
Winchester	0.07768403670383883
Norwood Center	0.07705436757770814
Franklin	0.07656784714764786
West Concord	0.07309954146773659
Lions Bay	0.0719012860591416
Hillard	0.07061732266300264
NW Atlanta	0.06961631528603925
Tigard (Portland)	0.06949264593064419
Marlborough	0.06831777833172323
Atlanta (Georgia Tech)	0.06501224126245261
Leominster	0.06284671162024125
Belmont	0.06263373825895989
Shawnee Hills	0.062393105022071293
Bee Caves	0.06044731080008129
North Andover	0.059217732629584956
Kitsilano	0.05900215795670958
Golden	0.05894698161257165
Longmont	0.05829859206442544
New Braunfels	0.05601880227460817
Rivergrove	0.054488324495444954
Camas	0.05084956092513945
Back Bay	0.050305618975761385
Leander	0.049200902312201124
Arling-n	0.04843840425774742
Plain City	0.048372366456265914
Debary	0.048053162927334615
Jamaica  Plain	0.04791317841535654
Holbrook	0.045377742712467924
AUSTIN	0.04478411031407496
Lousville	0.04235958888598865
medford	0.04166121534188039
Oregon City	0.03860769785075674
Minneola	0.03799765472948238
Lawrenceville	0.037905545705432954
Newton Highlands	0.03601418470244898
Manor	0.0354817121767083
Melrose	0.03470970730390179
Marblehead	0.03338081105936302
Wakefield	0.028705513573548072
OVIEDO	0.028655394344854538
SANFORD	0.027993925691838756
Norwell	0.02763979271018083
Conyers	0.025962531536696865
Newton Lower Falls	0.025671870561096766
Arlington	0.025437340508860127
Griffin	0.021980948522406285
Portand	0.021517925776487687
N Billerica	0.02142425915247528
Salem	0.020914867040917426
Blacklick	0.019696447149047978
Sherborn	0.019262741184016455
Tewskbury	0.018640771662161566
Driftwood	0.016206462736552466
BOSTON	0.016066601156707258
Lake Buena Vista	0.01101067105636567
Lexington	0.010730834654673702
Grove Port	0.009222802807792349
Port Moody	0.00861740999710488
Wayland	0.0065277231399590175
Upper Arlington	0.005722571195648895
Alamonte Springs	0.005682858443193458
Doraville	0.005591404672937398
Middleton	0.0041111845755944535
Sherwood	0.0034591381590362903
Longwood	0.0031854947379079245
Auburndale	0.002919450985901746
Millersport	0.0026783265394854927
Winter springs	0.0018837643063446263
West Lake Hills	0.0014881837281994377
cambridge	0.0
Sunset valley	0.0
Stouhgton	0.0
Stoughon	0.0
South Buda	0.0
Schertz	0.0
PICKERINGTON	0.0
North Scituate Village	0.0
Mission Viejo	0.0
Liberty	0.0
Kerrville	0.0
Gwinnett	0.0
Dedham	0.0
Cooper City	0.0
Collegepark	0.0
Buckhead, Atlanta	0.0
Blendon Twp	0.0
Austin texas	0.0
Atlants	0.0
Atlanda	0.0
Conley	-5.6914484049794575E-5
Milton	-3.8311223130781303E-4
Alafaya	-9.003015041297024E-4
Marshfield	-0.0033350485614330183
Louisville	-0.0038478323579036297
Winter Park	-0.004266493706993591
Reading	-0.006676278213589799
Hull	-0.007440361834297425
Merritt Island	-0.007609427245766592
Del Valle	-0.00827060091559159
Celebration	-0.010272552819654373
Pataskala	-0.01070507606345415
Mount Dora	-0.010756273849859325
Watertown	-0.011157174850861326
Drippings Springs	-0.011715870382026098
Beverly	-0.012926829253503093
Eatonville	-0.013341145614721606
Carroll	-0.01578549205526946
Lakeway	-0.01695740335476366
Newton U F	-0.017179018556986187
Somerville	-0.017706801432848085
St. Cloud	-0.018045807989904454
Concord	-0.019052896669682694
